"city","state","wellness clinic_businessType","todaysDate"
"Knoxville","TN","3. Life Choices Wellness Clinic","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","4. Wells Chiropractic Clinic","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","5. Health & Wellness Clinic","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","6. Dr. Brian Lutz - New Hope Medical Wellness Clinics","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","7. Healthy Lifestyle Wellness Center","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","8. Apple Health & Wellness","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","9. Apple Health & Wellness","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","10. Well-Key Urgent Care","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","11. The Lice Salon","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","12. Knox Wellness","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","13. Knocks Health & Wellness","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","14. Bearden Psychological & Wellness Center P","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","15. Volunteer Wellness Group","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","16. Tennessee Vitality & Wellness","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","17. Wells Gary MD","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","18. Well-Key Smoky Mountain","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","19. Lafollette Wellness Center","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","20. RBI Wellness Center","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","21. Estes Family Chiropractic & Wellness Center - CLOSED","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","22. Traditional Health Clinic & Salt Spa","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","23. Southeast Precision Clinic of Chiropractic P","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","24. Knoxville Medical Group","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","25. Dr. Caleb Runne, DC","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","26. St Lukes Therapy Center","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","27. Dr Forsythe Cancer Care Center","Wed Jul 22 09:10:09 2020"
"Knoxville","TN","AdKnoxville Center For Reproductive Health Inc","Wed Jul 22 09:10:09 2020"
"Chattanooga","TN","1. The Wellness Clinic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","2. LiveWell Men’s Clinic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","3. LiveWell Men's Clinic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","4. Vibrant Life Health & Wellness","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","5. Elite HealthPlex Clinic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","6. Physician's Wellness Center","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","7. Comprehensive Wellness Center","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","8. Jem Wellness Enterprises","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","9. Tri State Clinic North","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","10. Total Health Chiropractic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","11. Alliance Physical Therapy","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","12. Total Health Chiropractic","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","13. Alliance Physical Therapy","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","14. Fast Access Healthcare","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","15. Ooltewah Chiropractic and Rehab","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","16. Body Mechanics","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","17. Free Chiropractic Centre","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","18. Williams Chiropractic PC","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","19. Dr Forsythe Cancer Care Center","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","20. Gastroenterology Associates-","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","21. Shah, Indra K MD FACR","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","22. Motto, Joseph A MD","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","23. Tennessee Valley Pain Management","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","24. Vaughn Spine & Orthopedic Center PLLC","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","25. Women's Surgery Center","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","26. Colon & Rectal Surgery Assoc PA","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","27. Memorial Robotics & Urologic Cancer","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","28. Diagnostic Pathology Services PC","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","29. Siskin Physical Medicine & Rehabilitation","Wed Jul 22 09:10:56 2020"
"Chattanooga","TN","30. Chattanooga Skin & Cancer Clinic PC","Wed Jul 22 09:10:56 2020"
"Clarksville","TN","1. Clarksville Sportsmed & Wellness","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","2. Sango Internal Medicine & Wellness","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","3. Riverside Spine and Wellness Center","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","4. Health Wellness & Sunshine Nature's Sunshine","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","5. Maxwell Clinic","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","6. Lapointe Health Clinic","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","7. Healthwise Naturopathic Clinic","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","8. Joelton Chiropractic Clinic","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","9. Premier Medical Group","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","10. Kingston Springs Pharmacy","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","11. Dr Forsythe Cancer Care Center","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","12. Clarksville Cancer Care","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","13. Pound Family Chiropractic","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","14. Stephan N Schott, DO","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","15. Cumberland Surgical","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","16. Advanced Urology of Clarksville","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","17. Steely, William MD","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","18. Orusa, Samson K MD PC","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","19. Bosley","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","20. Diet Doc Weight Loss","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","21. Dr Paulo Yen Tlc Family Footcare","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","22. Gullett David L M D","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","23. Blalock, W Stanford","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","24. Witter Family Medicine - CLOSED","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","25. Mid Cumberland Infectious Disease Consultants PLC","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","26. Cumberland Spine & Joint Rehabilitation PLC","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","27. Aquino Pediatrics","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","28. Thrive Bariatric Resources","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","29. Pavuluri, Ramesh B Dr","Wed Jul 22 09:11:41 2020"
"Clarksville","TN","30. Burrus, Daniel S MD","Wed Jul 22 09:11:41 2020"
"Murfreesboro","TN","1. Solutions Wellness Clinic - CLOSED","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","2. PainND Pain & Wellness Clinics","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","3. Get Well Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","4. Community Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","5. Community Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","6. Thrive Health & Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","7. Get Well Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","8. Lifeway Wellness Family Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","9. Zion Wellness & Medical Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","10. Progressive Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","11. Longevity Health & Wellness Clinics","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","12. Ardella Family Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","13. We Care Too Health & Wellness Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","14. Warm Springs Wellness Ctr","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","15. Gresham Cardiology & Wellness Center Of Murfreesboro P","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","16. Rutherford Spine & Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","17. Hendon Chiropractic & Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","18. Weight-No-More","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","19. Elite Chiropractic & Wellness Center Of Hickory Hollow","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","20. Sweeney Chiropractic-180 Chiropractic & Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","21. ChiroCore Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","22. Elite Wellness Centers","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","23. Graceful Hands Chiropractic & Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","24. Wellness Nashville","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","25. Health & Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","26. C S Health & Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","27. CF Health And Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","28. Health Sphere Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","29. Boomershine Wellness Centers","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","30. Vanderbilt Executive Wellness and Concierge Medicine","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","31. Vanderbilt Executive Health and Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","32. Temple Simple Health Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","33. Thrive Wellness Groups","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","34. Wellspring Health & Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","35. Impact Fitness and Wellness Solutions","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","36. Momentum Medical + Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","37. Living Well Chiropractic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","38. Downtown Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","39. CS Health & Wellness","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","40. Health Link Wellness Screening","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","41. Banyan Healthcare And Wellness Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","42. Roth Wellness & Chiropractic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","43. Mitchellfamily Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","44. Murfreesboro Chiropractic Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","45. South Nashville Chiropractic Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","46. Livingston Chiropractic Clinic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","47. Community Clinics Shelbyville","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","48. WY Acupuncture Clinic, PLLC","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","49. Revolution Chiropractic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","50. H3O Aquatics","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","51. Stephen D Nutt, DC","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","52. Middle Tennessee Spine & Pain Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","53. Dohnal Chiropractic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","54. Cool Springs Chiropractic","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","55. Results Physiotherapy","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","56. Hcca International","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","57. Middle Tn Center for Alternative Medicine","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","58. Davis Holistic Chiropractic Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","59. Hcca International","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","60. Heather Wibbels LMT","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","61. EBS Healthcare","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","62. Vibrance Family Chiropractic - East Nashville","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","63. Heritage Medical Associates","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","64. East Nashville Family Medicine","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","65. Centre for Healthcare Planning","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","66. Dr Forsythe Cancer Care Center","Wed Jul 22 09:12:25 2020"
"Murfreesboro","TN","67. Cool Springs Family ChiropracticMOVED","Wed Jul 22 09:12:25 2020"
"Franklin","TN","1. Progressive Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","2. Thrive Health & Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","3. Get Well Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","4. Star Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","5. Lifeway Wellness Family Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","6. Ardella Family Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","7. Longevity Health & Wellness Clinics","Wed Jul 22 09:13:11 2020"
"Franklin","TN","8. PainND Pain & Wellness Clinics","Wed Jul 22 09:13:11 2020"
"Franklin","TN","9. Veterinary Wellness Clinic Of Columbia","Wed Jul 22 09:13:11 2020"
"Franklin","TN","10. We Care Too Health and Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","11. We Care Too Health & Wellness Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","12. Get Well Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","13. Solutions Wellness Clinic - CLOSED","Wed Jul 22 09:13:11 2020"
"Franklin","TN","14. Sweeney Chiropractic-180 Chiropractic & Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","15. ChiroCore Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","16. Elite Wellness Centers","Wed Jul 22 09:13:11 2020"
"Franklin","TN","17. Wellness Nashville","Wed Jul 22 09:13:11 2020"
"Franklin","TN","18. Temple Simple Health Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","19. Wellspring Health & Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","20. CF Health And Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","21. C S Health & Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","22. Health Sphere Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","23. Boomershine Wellness Centers","Wed Jul 22 09:13:11 2020"
"Franklin","TN","24. Thrive Wellness Groups","Wed Jul 22 09:13:11 2020"
"Franklin","TN","25. Graceful Hands Chiropractic & Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","26. Kestner Health And Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","27. Hendon Chiropractic & Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","28. Vanderbilt Executive Wellness and Concierge Medicine","Wed Jul 22 09:13:11 2020"
"Franklin","TN","29. Vanderbilt Executive Health and Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","30. Health & Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","31. Roth Wellness & Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","32. CS Health & Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","33. Impact Fitness and Wellness Solutions","Wed Jul 22 09:13:11 2020"
"Franklin","TN","34. Momentum Medical + Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","35. Downtown Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","36. Weight-No-More","Wed Jul 22 09:13:11 2020"
"Franklin","TN","37. Meseck Family Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","38. Elite Chiropractic & Wellness Center Of Hickory Hollow","Wed Jul 22 09:13:11 2020"
"Franklin","TN","39. Living Well Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","40. Health Link Wellness Screening","Wed Jul 22 09:13:11 2020"
"Franklin","TN","41. Warm Springs Wellness Ctr","Wed Jul 22 09:13:11 2020"
"Franklin","TN","42. STAT Wellness Primary Healthcare","Wed Jul 22 09:13:11 2020"
"Franklin","TN","43. Gresham Cardiology & Wellness Center Of Murfreesboro P","Wed Jul 22 09:13:11 2020"
"Franklin","TN","44. Hope Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","45. Hendersonville Wellness and Spa","Wed Jul 22 09:13:11 2020"
"Franklin","TN","46. Living Well Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","47. Rutherford Spine & Wellness Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","48. Rapha Family Wellness","Wed Jul 22 09:13:11 2020"
"Franklin","TN","49. WY Acupuncture Clinic, PLLC","Wed Jul 22 09:13:11 2020"
"Franklin","TN","50. South Nashville Chiropractic Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","51. Spring Hill Specialty Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","52. Murfreesboro Chiropractic Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","53. Eckley Chiropractic Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","54. Mitchellfamily Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","55. Joelton Chiropractic Clinic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","56. Cool Springs Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","57. Hcca International","Wed Jul 22 09:13:11 2020"
"Franklin","TN","58. Cool Springs Family ChiropracticMOVED","Wed Jul 22 09:13:11 2020"
"Franklin","TN","59. Middle Tn Center for Alternative Medicine","Wed Jul 22 09:13:11 2020"
"Franklin","TN","60. Hcca International","Wed Jul 22 09:13:11 2020"
"Franklin","TN","61. Heather Wibbels LMT","Wed Jul 22 09:13:11 2020"
"Franklin","TN","62. Bellevue Chiropractic Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","63. Heritage Medical Associates","Wed Jul 22 09:13:11 2020"
"Franklin","TN","64. EBS Healthcare","Wed Jul 22 09:13:11 2020"
"Franklin","TN","65. Centre for Healthcare Planning","Wed Jul 22 09:13:11 2020"
"Franklin","TN","66. Dohnal Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","67. Vibrance Family Chiropractic - East Nashville","Wed Jul 22 09:13:11 2020"
"Franklin","TN","68. Davis Holistic Chiropractic Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","69. East Nashville Family Medicine","Wed Jul 22 09:13:11 2020"
"Franklin","TN","70. Kingston Springs Pharmacy","Wed Jul 22 09:13:11 2020"
"Franklin","TN","71. Revolution Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","72. H3O Aquatics","Wed Jul 22 09:13:11 2020"
"Franklin","TN","73. Advanced Foot & Ankle of Columbia","Wed Jul 22 09:13:11 2020"
"Franklin","TN","74. Results Physiotherapy","Wed Jul 22 09:13:11 2020"
"Franklin","TN","75. Jenkins Chiropractic","Wed Jul 22 09:13:11 2020"
"Franklin","TN","76. Stephen D Nutt, DC","Wed Jul 22 09:13:11 2020"
"Franklin","TN","77. Middle Tennessee Spine & Pain Center","Wed Jul 22 09:13:11 2020"
"Franklin","TN","78. Dr Forsythe Cancer Care Center","Wed Jul 22 09:13:11 2020"
"Jackson","TN","AdJoshi Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","AdChildren's Clinic Professional Association","Wed Jul 22 09:13:55 2020"
"Jackson","TN","AdNorthside Medical Clinic PC","Wed Jul 22 09:13:55 2020"
"Jackson","TN","1. Wellness Clinic and Family Care","Wed Jul 22 09:13:55 2020"
"Jackson","TN","2. Jackson Health & Wellness Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","3. Get Well Family Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","4. Get Well Family Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","5. Get Well Family Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","6. iMind Mental Health and Wellness","Wed Jul 22 09:13:55 2020"
"Jackson","TN","7. Total Wellness Chiropractic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","8. Advanced Health Wellness Fmly","Wed Jul 22 09:13:55 2020"
"Jackson","TN","9. Advanced Therapy and Wellness Center","Wed Jul 22 09:13:55 2020"
"Jackson","TN","10. North Jackson Family Clinic","Wed Jul 22 09:13:55 2020"
"Jackson","TN","11. Jackson Medical Group","Wed Jul 22 09:13:55 2020"
"Jackson","TN","12. Dr Forsythe Cancer Care Center","Wed Jul 22 09:13:55 2020"
"Jackson","TN","AdWest Tennessee ENT Clinic","Wed Jul 22 09:13:55 2020"
"Johnson City","TN","1. Cane River Veterinary Wellness Clinic","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","2. Achieve Health and Wellness","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","3. Restoration & Wellness","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","4. The Reeves Eye Institute","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","5. Center For Digestive Wellness","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","6. Brookside Discount Pharmacy","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","7. Health & Wellness Initiatives","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","8. Sunflower Herb Shoppe","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","9. Serenity Garden Wellness Center - CLOSED","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","10. Simpson Clinic","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","11. Morristown Chiropractic Clinic","Wed Jul 22 09:14:37 2020"
"Johnson City","TN","12. Wellmont BMS","Wed Jul 22 09:14:37 2020"
